date,temperature,humidity,luminosity
2018-11-27 18:34:08.913,20.7,35.0,80
2018-11-27 18:34:06.636,20.7,34.9,80
2018-11-27 18:34:04.359,20.7,34.9,80
2018-11-27 18:34:02.081,20.7,34.9,80
2018-11-27 18:33:59.804,20.7,34.9,81
2018-11-27 18:33:57.527,20.7,35.0,81
2018-11-27 18:33:55.250,20.7,35.0,82
2018-11-27 18:33:52.972,20.7,35.0,81
2018-11-27 18:33:50.696,20.7,35.0,76
2018-11-27 18:33:48.418,20.7,35.0,80
2018-11-27 18:33:46.136,20.7,35.0,80
2018-11-27 18:33:43.859,20.7,35.0,80
2018-11-27 18:33:41.582,20.7,34.9,81
2018-11-27 18:33:39.305,20.7,34.9,81
2018-11-27 18:33:37.026,20.7,34.9,81
2018-11-27 18:33:34.749,20.7,34.9,80
2018-11-27 18:33:32.472,20.7,34.9,76
2018-11-27 18:33:30.194,20.7,34.9,77
2018-11-27 18:33:27.917,20.7,34.8,79
2018-11-27 18:33:25.640,20.7,34.8,80
2018-11-27 18:33:23.363,20.7,34.7,78
2018-11-27 18:33:21.085,20.7,34.7,76
2018-11-27 18:33:18.808,20.7,34.7,77
2018-11-27 18:33:16.532,20.7,34.8,74
2018-11-27 18:33:14.249,20.7,34.7,77
2018-11-27 18:33:11.972,20.7,34.7,78
2018-11-27 18:33:09.695,20.7,34.8,78
2018-11-27 18:33:07.418,20.7,34.8,78
2018-11-27 18:33:05.140,20.7,34.8,79
2018-11-27 18:33:02.863,20.7,34.8,79
2018-11-27 18:33:00.586,20.7,34.8,79
2018-11-27 18:32:58.308,20.7,34.8,79
2018-11-27 18:32:56.030,20.7,34.8,80
2018-11-27 18:32:53.753,20.7,34.8,80
2018-11-27 18:32:51.476,20.7,34.8,79
2018-11-27 18:32:49.198,20.7,34.8,80
2018-11-27 18:32:46.921,20.7,34.8,80
2018-11-27 18:32:44.644,20.7,34.8,78
2018-11-27 18:32:42.366,20.7,34.8,79
2018-11-27 18:32:40.089,20.7,34.8,80
